Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
vert.x,io.vertx.core,ContextTest,testUnwrapPromiseWithoutContext,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
vert.x,io.vertx.core,ContextTest,testUnwrapPromiseWithoutContext,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.impl.future.PromiseInternal.context; io.vertx.core.Promise.future; io.vertx.core.Future.result; io.vertx.core.Promise.promise
vert.x,io.vertx.core,ContextTest,testIsDuplicatedContext,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
vert.x,io.vertx.core,ContextTest,testIsDuplicatedContext,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.Vertx.currentContext; io.vertx.core.impl.ContextInternal.isDuplicate; io.vertx.core.impl.ContextInternal.duplicate; io.vertx.core.Context.runOnContext; io.vertx.core.impl.ContextInternal.unwrap; io.vertx.core.impl.ContextInternal.runOnContext
vert.x,io.vertx.core,ContextTest,testIsDuplicatedContextFromWorkerContext,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
vert.x,io.vertx.core,ContextTest,testIsDuplicatedContextFromWorkerContext,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.Vertx.currentContext; io.vertx.core.impl.ContextInternal.isDuplicate; io.vertx.core.impl.ContextInternal.duplicate; io.vertx.core.impl.ContextInternal.unwrap; io.vertx.core.impl.ContextInternal.runOnContext
vert.x,io.vertx.core,ContextTest,testDispatchContextOnAnyThread,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 14
vert.x,io.vertx.core,ContextTest,testDispatchContextOnAnyThread,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.impl.ContextInternal.dispatch; io.vertx.core.Vertx.currentContext
vert.x,io.vertx.core,ConversionHelperTest,testToJsonObject,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9
vert.x,io.vertx.core,ConversionHelperTest,testToJsonObject,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.impl.ConversionHelper.toObject; io.vertx.core.json.JsonObject.size; io.vertx.core.json.JsonObject.getString; io.vertx.core.json.JsonObject.getBinary; io.vertx.core.json.JsonObject.getJsonObject; io.vertx.core.json.JsonObject.getBoolean; io.vertx.core.json.JsonObject.put; io.vertx.core.json.JsonArray.add; io.vertx.core.json.JsonObject.getJsonArray; io.vertx.core.json.JsonObject.getInteger
vert.x,io.vertx.core,ConversionHelperTest,testToJsonArray,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9
vert.x,io.vertx.core,ConversionHelperTest,testToJsonArray,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.json.JsonArray.getBinary; io.vertx.core.impl.ConversionHelper.toObject; io.vertx.core.json.JsonArray.size; io.vertx.core.json.JsonArray.getJsonArray; io.vertx.core.json.JsonArray.getBoolean; io.vertx.core.json.JsonObject.put; io.vertx.core.json.JsonArray.getJsonObject; io.vertx.core.json.JsonArray.add; io.vertx.core.json.JsonArray.getInteger; io.vertx.core.json.JsonArray.getString
vert.x,io.vertx.core,ConversionHelperTest,testFromJsonObject,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
vert.x,io.vertx.core,ConversionHelperTest,testFromJsonObject,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.impl.ConversionHelper.fromObject; io.vertx.core.json.JsonObject.put; io.vertx.core.json.JsonArray.add
vert.x,io.vertx.core,ConversionHelperTest,testFromJsonArray,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
vert.x,io.vertx.core,ConversionHelperTest,testFromJsonArray,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.impl.ConversionHelper.fromObject; io.vertx.core.json.JsonArray.add; io.vertx.core.json.JsonObject.put
vert.x,io.vertx.core,ConversionHelperTest,testWrapObject,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core,ConversionHelperTest,testWrapObject,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.impl.ConversionHelper.fromObject; io.vertx.core.json.JsonObject.put; io.vertx.core.json.JsonArray.add
vert.x,io.vertx.core,CreateVertxTest,testCreateVertxWithOptions,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core,CreateVertxTest,testCreateClusteredVertxAsync,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
vert.x,io.vertx.core,CreateVertxTest,testCreateClusteredVertxAsyncDetectJoinFailure,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core,DeploymentTest,testOptions,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 17
vert.x,io.vertx.core,DeploymentTest,testOptions,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.DeploymentOptions.setWorker; io.vertx.core.DeploymentOptions.getMaxWorkerExecuteTimeUnit; io.vertx.core.DeploymentOptions.getWorkerPoolName; io.vertx.core.DeploymentOptions.setMaxWorkerExecuteTimeUnit; io.vertx.core.DeploymentOptions.setMaxWorkerExecuteTime; io.vertx.core.json.JsonObject.put; io.vertx.core.DeploymentOptions.setWorkerPoolSize; io.vertx.core.DeploymentOptions.getConfig; io.vertx.core.DeploymentOptions.isHa; io.vertx.core.DeploymentOptions.getWorkerPoolSize; io.vertx.core.DeploymentOptions.isWorker; io.vertx.core.DeploymentOptions.setHa; io.vertx.core.DeploymentOptions.getMaxWorkerExecuteTime; io.vertx.core.DeploymentOptions.setConfig; io.vertx.core.DeploymentOptions.setWorkerPoolName
vert.x,io.vertx.core,DeploymentTest,testCopyOptions,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
vert.x,io.vertx.core,DeploymentTest,testCopyOptions,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.DeploymentOptions.setWorker; io.vertx.core.json.JsonObject.getString; io.vertx.core.DeploymentOptions.getMaxWorkerExecuteTimeUnit; io.vertx.core.DeploymentOptions.getWorkerPoolName; io.vertx.core.DeploymentOptions.setMaxWorkerExecuteTimeUnit; io.vertx.core.DeploymentOptions.setMaxWorkerExecuteTime; io.vertx.core.json.JsonObject.put; io.vertx.core.DeploymentOptions.setWorkerPoolSize; io.vertx.core.DeploymentOptions.getConfig; io.vertx.core.DeploymentOptions.isHa; io.vertx.core.DeploymentOptions.getWorkerPoolSize; io.vertx.core.DeploymentOptions.isWorker; io.vertx.core.DeploymentOptions.setHa; io.vertx.core.DeploymentOptions.getMaxWorkerExecuteTime; io.vertx.core.DeploymentOptions.setConfig; io.vertx.core.DeploymentOptions.setWorkerPoolName
vert.x,io.vertx.core,DeploymentTest,testDefaultJsonOptions,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
vert.x,io.vertx.core,DeploymentTest,testDefaultJsonOptions,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.DeploymentOptions.getMaxWorkerExecuteTimeUnit; io.vertx.core.DeploymentOptions.isHa; io.vertx.core.DeploymentOptions.getWorkerPoolSize; io.vertx.core.DeploymentOptions.isWorker; io.vertx.core.DeploymentOptions.getWorkerPoolName; io.vertx.core.DeploymentOptions.getMaxWorkerExecuteTime; io.vertx.core.DeploymentOptions.getConfig
